GeneID	padj	pvalue	log2FoldChange	stat	baseMean	Symbol	Description
153222	5.69701849138733e-44	1.15945545736364e-46	3.75311763416427	14.3441297536191	483.654999035462	CREBRF	CREB3 regulatory factor
6385	4.83591273558177e-42	1.01315063896422e-44	2.69795716698607	14.0305831305013	901.463288004098	SDC4	syndecan 4
50854	4.72606117873498e-41	1.01842572988423e-43	2.12324723350185	13.8659681890907	1381.74531738748	SNHG32	small nucleolar RNA host gene 32
7559	8.69192099556841e-40	1.92506331160081e-42	2.62043467963193	13.6534637541135	1137.89025496503	ZNF12	zinc finger protein 12
3097	1.22871733076264e-39	2.81265473894834e-42	2.47108215807507	13.6258117126087	1088.07963496555	HIVEP2	HIVEP zinc finger 2
23360	1.22871733076264e-39	2.86842906139968e-42	2.58583058037614	13.6243782089269	4032.23405731864	FNBP4	formin binding protein 4
22889	1.48269546616961e-39	3.55009090427298e-42	2.68188892052292	13.6088033194444	1778.95095088155	KHDC4	KH domain containing 4, pre-mRNA splicing factor
55279	3.32363322350093e-39	8.15688747537041e-42	3.35270779422441	13.5478644065772	769.039687726309	ZNF654	zinc finger protein 654
2310	3.39135830526879e-39	8.52610133013822e-42	2.1651503405661	13.5446139003904	1100.30908824285	FOXO3B	forkhead box O3B
2624	5.18870298111775e-39	1.33553351004467e-41	2.42164089871911	13.5116181280035	2706.32393592355	GATA2	GATA binding protein 2
3491	8.53404254286352e-39	2.24768270014363e-41	2.97098012507394	13.47324437282	2314.51199689154	CCN1	cellular communication network factor 1
128312	1.38982508539445e-38	3.74369261599128e-41	5.68756260338009	13.4355317821937	193.597294243321	H2BC26	H2B clustered histone 26
148423	2.27147690139297e-38	6.25451559104973e-41	2.46848570500262	13.3974871440063	2293.03837051691	C1orf52	chromosome 1 open reading frame 52
1850	3.21505575837944e-38	9.2375599426681e-41	2.50253043783576	13.3685076708627	1460.3631400936	DUSP8	dual specificity phosphatase 8
4509	3.21505575837944e-38	9.04719552219686e-41	-2.5990323371622	-13.3700566212934	11702.4426861912	ATP8	ATP synthase F0 subunit 8
114915	9.64890143204589e-38	2.86061181255724e-40	2.35483877551533	13.2841571886867	1100.2504064143	EPB41L4A-AS1	EPB41L4A antisense RNA 1
8336	9.64890143204589e-38	2.8878550915976e-40	4.89162310590135	13.2834476256938	164.142448675907	H2AC17	H2A clustered histone 17
8682	1.44640744813515e-37	4.41558600831395e-40	2.45060344186696	13.2516214997546	2289.47927326712	PEA15	proliferation and apoptosis adaptor protein 15
84285	5.29094704462428e-37	1.64688882030685e-39	2.43588947842678	13.1524773099937	2099.69309519552	EIF1AD	eukaryotic translation initiation factor 1A domain containing
84919	4.21209521922035e-36	1.33629262910738e-38	2.60792817807794	12.9932501735156	5594.05084407057	PPP1R15B	protein phosphatase 1 regulatory subunit 15B
55323	5.7981950341682e-36	1.87419209771988e-38	2.4201254083866	12.9673412414938	835.952538638446	LARP6	La ribonucleoprotein 6, translational regulator
10725	9.67625731574513e-36	3.18564678777674e-38	2.73142421266648	12.9266083294486	1740.52467488554	NFAT5	nuclear factor of activated T cells 5
9860	1.24346924689769e-35	4.16821967115233e-38	2.02530116518947	12.9059173301956	1210.61065935219	LRIG2	leucine rich repeats and immunoglobulin like domains 2
3006	2.25409348685282e-35	7.69084932063993e-38	2.63958433843322	12.8586496269549	496.498483332617	H1-2	H1.2 linker histone, cluster member
9441	2.27787483696371e-35	7.90834074846732e-38	2.38876388187688	12.8564936166427	1239.5066275196	MED26	mediator complex subunit 26
51646	2.30549544922463e-35	8.1422382080841e-38	2.79806774776488	12.8542397835538	624.161332941389	YPEL5	yippee like 5
64763	2.94365244551285e-35	1.05721984155855e-37	2.36239239050963	12.8340276353707	2443.90360535493	ZNF574	zinc finger protein 574
653604	2.99580399941773e-35	1.09388270061344e-37	4.45205185167469	12.8313869258023	161.000417993912	H3C13	H3 clustered histone 13
26512	4.39647200382702e-35	1.63163692228706e-37	2.42688068567731	12.8003739181399	1280.02289145514	INTS6	integrator complex subunit 6
150776	6.61613636198166e-35	2.49501131811831e-37	2.14011414164051	12.7673512664494	1595.6435194759	SMPD4BP	sphingomyelin phosphodiesterase 4B, pseudogene
4130	1.89705597066601e-34	7.26754352463933e-37	-2.88395590741533	-12.6838470024662	347.379695099587	MAP1A	microtubule associated protein 1A
1942	5.26253535699551e-34	2.04755655575666e-36	2.50740064469759	12.6024232187871	339.049729326996	EFNA1	ephrin A1
4297	6.86730336902141e-34	2.71304933769552e-36	2.06594902985761	12.5802108054307	4863.53101447752	KMT2A	lysine methyltransferase 2A
3727	1.48256039884804e-33	5.9458605724182e-36	1.85238193377762	12.5180765463096	7088.18935961106	JUND	JunD proto-oncogene, AP-1 transcription factor subunit
8347	1.51270012171262e-33	6.15728530327175e-36	5.07977025202472	12.5153025042571	167.897001821263	H2BC4	H2B clustered histone 4
6520	2.5655841747767e-33	1.05965107182804e-35	2.02424875131213	12.4721227379386	7450.59851408849	SLC3A2	solute carrier family 3 member 2
51742	3.36652449011089e-33	1.44281034200374e-35	2.53557775396389	12.4475074245667	2605.88016287235	ARID4B	AT-rich interaction domain 4B
5926	3.36652449011089e-33	1.44117110610114e-35	2.70977848789712	12.4475981723349	1142.44532647382	ARID4A	AT-rich interaction domain 4A
51320	3.36652449011089e-33	1.45091442169271e-35	2.54516216788327	12.4470602842867	802.653747121406	MEX3C	mex-3 RNA binding family member C
9308	3.68268143329752e-33	1.60921671633376e-35	2.30144152502045	12.4387907436469	468.612738300187	CD83	CD83 molecule
54957	4.40729397161522e-33	1.97526603449155e-35	2.40054061040779	12.4224074550522	1061.06925406701	TXNL4B	thioredoxin like 4B
468	4.40729397161522e-33	1.97861276111063e-35	1.98627737449874	12.4222720442108	28033.1627837531	ATF4	activating transcription factor 4
57649	7.41356397585438e-33	3.37262577615787e-35	2.20048649907821	12.3795418375681	1304.40231170668	PHF12	PHD finger protein 12
85235	8.2351751575915e-33	3.79569308712167e-35	4.60111127082773	12.370053329707	165.450861679174	H2AC12	H2A clustered histone 12
6100	2.19063204200387e-32	1.02280198297798e-34	2.13743094440403	12.2901782932097	598.14947848338	RP9	RP9 pre-mRNA splicing factor
80824	2.59595043118741e-32	1.22758340754104e-34	2.04537545883097	12.275416571957	2042.02601480805	DUSP16	dual specificity phosphatase 16
155370	6.74049144772454e-32	3.22781824385229e-34	2.28866116970115	12.1969257446729	1281.08903256419	SBDSP1	SBDS pseudogene 1
3576	8.47857442490228e-32	4.11088548076789e-34	8.66180821635402	12.1772134087106	443.422388961378	CXCL8	C-X-C motif chemokine ligand 8
8357	1.30440423260999e-31	6.4025587857069e-34	4.34548658290763	12.1410165874438	169.80201838222	H3C10	H3 clustered histone 10
898	1.51120400170581e-31	7.5080768670886e-34	2.15455070840516	12.1279776274524	1320.24740839817	CCNE1	cyclin E1
49854	2.18044910589464e-31	1.09635894226715e-33	2.58861203725331	12.0969293475589	2037.46139229633	ZBTB21	zinc finger and BTB domain containing 21
90637	2.25855025148516e-31	1.14914863747299e-33	2.45861590225331	12.0930672859458	449.217796930045	ZFAND2A	zinc finger AN1-type containing 2A
57523	2.43313839853798e-31	1.25254341119518e-33	-3.51145116790807	-12.0859886725228	288.992679769237	NYNRIN	NYN domain and retroviral integrase containing
3251	2.49758746377677e-31	1.3006710723607e-33	-2.49418427125234	-12.0828895571964	696.882096006226	HPRT1	hypoxanthine phosphoribosyltransferase 1
79142	4.22162719611569e-31	2.22377105984784e-33	2.26935804710195	12.0387208131183	2379.50549267825	PHF23	PHD finger protein 23
10127	4.27318957005078e-31	2.27651066523716e-33	2.361601517797	12.0367868215477	1452.33334448789	ZNF263	zinc finger protein 263
993	4.50072356345912e-31	2.42466850659237e-33	1.90769457576808	12.0315829537047	6311.41727197103	CDC25A	cell division cycle 25A
60436	4.7996067917531e-31	2.614415288217e-33	2.24755321180568	12.0253614371632	2063.21418022963	TGIF2	TGFB induced factor homeobox 2
124739	5.33754746046709e-31	2.93938923957244e-33	2.44291059247616	12.0156807604326	313.826547540409	USP43	ubiquitin specific peptidase 43
729218	6.7053809260181e-31	3.73279316484906e-33	2.04923285371371	11.9959127656837	843.540373120662	LOC729218	uncharacterized LOC729218
162989	7.21227707516425e-31	4.05814704337028e-33	2.21067845376479	11.9889917184749	971.6762158346	DEDD2	death effector domain containing 2
3017	1.11019488771662e-30	6.31321168041896e-33	3.24827346842293	11.9523273620058	187.834988913353	H2BC5	H2B clustered histone 5
195828	1.27614134835008e-30	7.33326765483108e-33	2.30674757374513	11.9398757282199	1453.54524997507	ZNF367	zinc finger protein 367
8348	1.37654549433027e-30	7.99263216509253e-33	5.68765908594324	11.9327121211539	125.800311387022	H2BC17	H2B clustered histone 17
283991	1.84626718861966e-30	1.08304911100639e-32	2.22162631325302	11.9073976009966	2838.66180142705	UBALD2	UBA like domain containing 2
71	2.73853727384107e-30	1.62286118825731e-32	-1.63655975882231	-11.8736220329536	45960.6400120914	ACTG1	actin gamma 1
929	4.03311095478463e-30	2.41416913371521e-32	5.31983391399347	11.8403591537872	117.708492599076	CD14	CD14 molecule
5966	5.7077988710859e-30	3.45078226972151e-32	2.71449248034328	11.8103605730066	1437.94125714271	REL	REL proto-oncogene, NF-kB subunit
797	7.25220901935587e-30	4.42790207095833e-32	3.30400333908637	11.7893797016669	197.014188313561	CALCB	calcitonin related polypeptide beta
100507217	1.30765186756273e-29	8.06226160415185e-32	2.09893905057897	11.7387996146943	911.56116602953	CHASERR	CHD2 adjacent suppressive regulatory RNA
10678	1.67165550839417e-29	1.04065708651379e-31	2.68202788290752	11.7171909186877	558.530280463572	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
4512	2.35038361177912e-29	1.47725535278827e-31	-2.30797696352543	-11.6874678256529	87394.5309474559	COX1	cytochrome c oxidase subunit I
148479	2.41800514938132e-29	1.53423049104765e-31	2.26018782419251	11.6842526725898	1883.54792080862	PHF13	PHD finger protein 13
4084	2.98191211986695e-29	1.90988026353265e-31	2.85170467276104	11.6656282565134	630.841703938712	MXD1	MAX dimerization protein 1
3157	3.43707565770939e-29	2.22198115068008e-31	-1.81911689467376	-11.6527397971688	1869.63238150087	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
90407	3.46695598530307e-29	2.26205077456025e-31	2.21778370775164	11.6512169843016	1103.64810060315	TMEM41A	transmembrane protein 41A
3417	3.68604359915438e-29	2.4270609116903e-31	-2.50707106799142	-11.6452159506302	688.662198791042	IDH1	isocitrate dehydrogenase (NADP(+)) 1
9329	3.85992947906678e-29	2.56466043443321e-31	2.06680408209062	11.6405137623123	4879.67114239969	GTF3C4	general transcription factor IIIC subunit 4
6804	3.90771200596886e-29	2.64319080973591e-31	2.219551553896	11.637941180602	381.333482413634	STX1A	syntaxin 1A
10482	3.90771200596886e-29	2.63436835180312e-31	2.03754187540158	11.6382263849314	5036.94872287981	NXF1	nuclear RNA export factor 1
3371	4.3946077231924e-29	2.99883443340078e-31	2.74474696431925	11.6271676296911	527.835113437461	TNC	tenascin C
388	4.42395430503365e-29	3.04534146461672e-31	1.77546327809433	11.6258535695509	12440.3715550526	RHOB	ras homolog family member B
7701	4.96501125034169e-29	3.44751170261963e-31	2.12698326173057	11.6152567591319	3458.58707635741	ZNF142	zinc finger protein 142
554313	5.28132067095271e-29	3.69875804202961e-31	2.85355497221052	11.6092429460964	199.168882356524	H4C15	H4 clustered histone 15
163049	5.29259072017516e-29	3.7383317669141e-31	2.37222480198726	11.6083328522143	1523.5455318943	ZNF791	zinc finger protein 791
8370	5.54793669443172e-29	3.95190031508066e-31	2.62772811504353	11.60358068035	231.448959681568	H4C14	H4 clustered histone 14
5366	6.7284029574338e-29	4.83304414516974e-31	2.63931906700302	11.5863477630846	8374.23777758252	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
57690	7.06429531406344e-29	5.11660321442402e-31	2.17354830844305	11.5814617998645	1411.27638743255	TNRC6C	trinucleotide repeat containing adaptor 6C
26780	8.71941664153632e-29	6.36758547987209e-31	3.68520720483818	11.5626984065964	139.706628450481	SNORA68	small nucleolar RNA, H/ACA box 68
84246	9.1076740065919e-29	6.70563811092305e-31	1.9738274747804	11.5582565788138	976.410431062107	MED10	mediator complex subunit 10
23035	1.11044069125881e-28	8.24222708704013e-31	2.21163202055151	11.5405232892556	1160.51213626572	PHLPP2	PH domain and leucine rich repeat protein phosphatase 2
8338	1.183259315835e-28	8.85355048960703e-31	3.20922078147337	11.5343674932218	201.614382760538	H2AC20	H2A clustered histone 20
8639	1.19900283607658e-28	9.11489046939576e-31	3.86867953760459	11.5318636704745	150.107758692807	AOC3	amine oxidase copper containing 3
102724428	1.19900283607658e-28	9.08818581409006e-31	2.67220584617637	11.5321162288479	628.117879701566	LOC102724428	salt inducible kinase 1B (putative)
23594	1.27139904938304e-28	9.74135510122285e-31	1.82862391371769	11.5261405699659	1909.57911263263	ORC6	origin recognition complex subunit 6
57621	1.30872563502377e-28	1.01056869937787e-30	2.0683986156788	11.5229779622313	1821.9508836931	ZBTB2	zinc finger and BTB domain containing 2
51119	1.56670564130389e-28	1.21915319866818e-30	1.87033059306097	11.5068024746933	2921.27920458541	SBDS	SBDS ribosome maturation factor
9757	2.26977189039535e-28	1.77984028278337e-30	1.91580801032626	11.4741176099779	2590.32070302073	KMT2B	lysine methyltransferase 2B
4567	2.79881904349755e-28	2.21144567066728e-30	-1.7449479370766	-11.4553201775292	2411.42878797688	TRNL1	tRNA-Leu
5621	4.20463670769779e-28	3.34740022820427e-30	2.38312483805116	11.4193468771859	1186.05277353159	PRNP	prion protein
7465	4.57176466304867e-28	3.69441056812864e-30	2.15044627356095	11.4107707635933	2173.85920234821	WEE1	WEE1 G2 checkpoint kinase
90381	4.57176466304867e-28	3.68885491606861e-30	1.9056274320039	11.4109016593257	2701.69960203261	TICRR	TOPBP1 interacting checkpoint and replication regulator
10289	4.60997698432251e-28	3.75288441199486e-30	2.23896018549425	11.4094048006162	1585.33476121759	EIF1B	eukaryotic translation initiation factor 1B
9918	5.07939542665148e-28	4.16543261972497e-30	-2.2969578002865	-11.4003287275834	2437.46318276762	NCAPD2	non-SMC condensin I complex subunit D2
106635533	5.41225061674042e-28	4.47079244050149e-30	2.0694627038653	11.3941682034797	586.832436372593	SNORA103	small nucleolar RNA, H/ACA box 103
9854	8.97798301718728e-28	7.4974949600627e-30	2.27526775528039	11.3490475333138	511.608123949397	C2CD2L	C2CD2 like
57169	8.97798301718728e-28	7.52374968518029e-30	2.11595219211823	11.3487418515139	1143.65710887633	ZNFX1	zinc finger NFX1-type containing 1
56652	9.77519173781931e-28	8.25034140448056e-30	2.02180899625252	11.340677324418	3205.87403303136	TWNK	twinkle mtDNA helicase
9567	1.06120365687326e-27	9.02016756111596e-30	1.9487185424004	11.3328682391514	4797.1615666435	GTPBP1	GTP binding protein 1
116936	1.19867536816549e-27	1.02604200675006e-29	2.5171205752929	11.3215813271816	375.395500486384	SNORD139	small nucleolar RNA, C/D box 139
123720	1.55646137695899e-27	1.34161641495328e-29	2.18082478533941	11.2980515614098	750.725808511501	WHAMM	WASP homolog associated with actin, golgi membranes and microtubules
3659	1.70419860242969e-27	1.47916196188378e-29	2.18292358002145	11.2894757978129	612.047490296644	IRF1	interferon regulatory factor 1
9531	1.71868284069872e-27	1.50202139795291e-29	2.19452019679752	11.2881276920229	1749.24450912881	BAG3	BAG cochaperone 3
23710	1.76183521463841e-27	1.55027999851458e-29	2.16519146779434	11.2853473363351	751.990126418883	GABARAPL1	GABA type A receptor associated protein like 1
440	2.46625764311558e-27	2.18488046917938e-29	-2.36846240577707	-11.2551363078524	500.197628353666	ASNS	asparagine synthetase (glutamine-hydrolyzing)
55904	3.39898820658852e-27	3.03154101988322e-29	1.97742631767603	11.2262255003104	1743.15616724697	KMT2E	lysine methyltransferase 2E (inactive)
8227	3.44395124991309e-27	3.09225839510932e-29	2.08946371393275	11.2244726061297	1501.50990902998	AKAP17A	A-kinase anchoring protein 17A
144108	3.45769409859777e-27	3.12529515675963e-29	2.30437672424631	11.2235331364954	1971.3236668542	SPTY2D1	SPT2 chromatin protein domain containing 1
64651	3.53178679541458e-27	3.2134059194482e-29	5.08040807203075	11.2210749087157	2589.60001669386	CSRNP1	cysteine and serine rich nuclear protein 1
150094	3.67546521827267e-27	3.36613299650256e-29	2.78218792958223	11.2169682447876	427.756344355309	SIK1	salt inducible kinase 1
79797	3.68366628145565e-27	3.39569380668125e-29	2.29745851696801	11.2161947833933	1256.44617606846	ZNF408	zinc finger protein 408
1540	3.81295988083799e-27	3.53770370842744e-29	2.07405908101935	11.2125698443409	1009.9670982863	CYLD	CYLD lysine 63 deubiquitinase
388272	3.8638444783038e-27	3.60804344915236e-29	2.13888954013047	11.2108274881768	913.954612121577	C16orf87	chromosome 16 open reading frame 87
8334	4.13319633815581e-27	3.88430399311901e-29	3.72799074023238	11.2042957990889	127.747025150871	H2AC6	H2A clustered histone 6
10574	4.32921698976713e-27	4.09443484007666e-29	-2.28220333060991	-11.1996292341812	6708.41577107118	CCT7	chaperonin containing TCP1 subunit 7
126295	5.35351469828813e-27	5.09522828341801e-29	2.29681488681685	11.1802395203029	378.43078847506	ZNF57	zinc finger protein 57
200186	7.64319581345675e-27	7.3201923270267e-29	1.80182389929306	11.148038885827	1962.5864903416	CRTC2	CREB regulated transcription coactivator 2
6432	8.47028332777017e-27	8.21373098945749e-29	1.75974470831693	11.1377844157629	11627.9083503668	SRSF7	serine and arginine rich splicing factor 7
23212	8.47028332777017e-27	8.20268157589805e-29	1.89707804876411	11.1379043261671	2504.98793923084	RRS1	ribosome biogenesis regulator 1 homolog
9969	8.76319868930215e-27	8.55022977586646e-29	2.11019348583496	11.134207308185	4256.12937914904	MED13	mediator complex subunit 13
80303	9.84428944034655e-27	9.6639738310597e-29	-2.68241092187418	-11.123291334771	259.767059339859	EFHD1	EF-hand domain family member D1
5162	1.39461735150486e-26	1.37742046569078e-28	-2.21433323688008	-11.0916380826963	974.751728651006	PDHB	pyruvate dehydrogenase E1 subunit beta
9156	1.80951128154841e-26	1.79802988589151e-28	1.9261453830383	11.0677783113461	3376.42445592077	EXO1	exonuclease 1
4535	2.14424457721398e-26	2.14347446662717e-28	-1.73944817432208	-11.0520156211444	62195.9655884817	ND1	NADH dehydrogenase subunit 1
64112	2.41837333056834e-26	2.43198084242476e-28	1.98885166013285	11.0406754392806	886.05077800945	MOAP1	modulator of apoptosis 1
22911	4.43064666619336e-26	4.48209796831484e-28	2.33751658666114	10.9856081164204	818.466840039346	WDR47	WD repeat domain 47
57820	4.73760920784362e-26	4.82098387006713e-28	1.93329349998695	10.9790250857976	1540.24343110906	CCNB1IP1	cyclin B1 interacting protein 1
55122	4.83614441946003e-26	4.95020169835786e-28	1.94819766280067	10.9766351725889	2599.93920541216	AKIRIN2	akirin 2
51438	5.76868248289293e-26	5.93926366010765e-28	2.37689377002927	10.9601624859739	334.858945832292	MAGEC2	MAGE family member C2
7862	5.81771601350001e-26	6.05939534507962e-28	2.08906248498254	10.9583501250936	3066.24800171029	BRPF1	bromodomain and PHD finger containing 1
51104	5.81771601350001e-26	6.04494190498911e-28	2.28241976355317	10.958566280872	979.485507967953	ABHD17B	abhydrolase domain containing 17B, depalmitoylase
101928156	7.49037007220992e-26	7.84637113993018e-28	3.59871274001608	10.9349332403096	117.58419207739	LOC101928156	uncharacterized LOC101928156
11120	8.16474308121865e-26	8.60166875550391e-28	1.85515636664939	10.9265939851693	1118.09105993618	BTN2A1	butyrophilin subfamily 2 member A1
54386	8.5999137278189e-26	9.11160499116452e-28	1.85650958967288	10.9213649675332	2840.97211888543	TERF2IP	TERF2 interacting protein
5817	1.21723974972504e-25	1.29695124776162e-27	1.88361029786488	10.8892562291804	2246.56499997204	PVR	PVR cell adhesion molecule
29116	1.24192032704532e-25	1.33068202167552e-27	2.20071811262981	10.8869175283245	577.213808997876	MYLIP	myosin regulatory light chain interacting protein
127829	1.4500841902554e-25	1.56240365285509e-27	2.068720459472	10.8722836658611	755.084787715585	ARL8A	ADP ribosylation factor like GTPase 8A
2117	1.46458370406399e-25	1.58679307096601e-27	2.28518712278771	10.8708706470997	1758.67300724448	ETV3	ETS variant transcription factor 3
4536	1.71885811765505e-25	1.87257379033413e-27	-1.72967981485765	-10.8557528077408	39764.1781847426	ND2	NADH dehydrogenase subunit 2
51421	1.82731656259461e-25	2.00166964536582e-27	1.70525177066506	10.8496607219873	850.781033778153	AMOTL2	angiomotin like 2
202018	1.84713688236314e-25	2.04195141076485e-27	2.081965879014	10.8478393946861	495.758655275275	TAPT1	transmembrane anterior posterior transformation 1
23082	1.84713688236314e-25	2.04549457223261e-27	1.88438249969052	10.8476809004058	7520.92390102508	PPRC1	PPARG related coactivator 1
26036	1.93366701088595e-25	2.15289156006696e-27	2.17730515736539	10.8430016712365	1402.37237690949	ZNF451	zinc finger protein 451
29893	1.98847009703287e-25	2.23662445403972e-27	1.69667529903574	10.8395113699437	948.134727487846	PSMC3IP	PSMC3 interacting protein
57597	1.98847009703287e-25	2.23771326614497e-27	-1.75540209509517	-10.8394668428235	1396.44234131499	BAHCC1	BAH domain and coiled-coil containing 1
5230	2.44201878114421e-25	2.76272925677156e-27	-2.40772693336911	-10.8201671949052	1797.17374952115	PGK1	phosphoglycerate kinase 1
10285	2.65897373490043e-25	3.02409319783959e-27	2.09680201557789	10.8118796234913	1685.12920299292	SMNDC1	survival motor neuron domain containing 1
293	2.81908703524555e-25	3.22306730355501e-27	-1.98261426949677	-10.8060335239328	3261.11569720667	SLC25A6	solute carrier family 25 member 6
6838	3.29724302142094e-25	3.78948078602191e-27	1.74104194293493	10.7911666480119	3037.7793042144	SURF6	surfeit 6
79753	3.38452622338072e-25	3.91005364008428e-27	2.08176884366785	10.7882880133815	1282.04266501393	SNIP1	Smad nuclear interacting protein 1
91746	3.52715718334337e-25	4.09594453231541e-27	2.02690143117287	10.7840180104361	4381.80132645802	YTHDC1	YTH domain containing 1
79706	3.64355339419676e-25	4.2529205786446e-27	1.93932947460478	10.7805592724175	589.824970987902	PRKRIP1	PRKR interacting protein 1
11186	3.68909067865671e-25	4.32815618949309e-27	1.71881813269647	10.7789462002369	1083.32184328755	RASSF1	Ras association domain family member 1
163590	5.03502836964924e-25	5.93739128948222e-27	2.20783742498864	10.7498253807988	3732.78183839387	TOR1AIP2	torsin 1A interacting protein 2
5608	6.74847097223106e-25	7.99830750928858e-27	-3.28129246565265	-10.7223069604558	169.005519218108	MAP2K6	mitogen-activated protein kinase kinase 6
4850	8.3240462031425e-25	9.9155105616267e-27	2.12642073427749	10.7024192100326	1135.5460912345	CNOT4	CCR4-NOT transcription complex subunit 4
441250	1.08919257512521e-24	1.30395375927835e-26	2.55404494798328	10.6770163561437	264.268300317411	TYW1B	tRNA-yW synthesizing protein 1 homolog B
4800	1.11047790470548e-24	1.33608319673052e-26	1.93504746093658	10.6747558257825	3348.14212834227	NFYA	nuclear transcription factor Y subunit alpha
54812	1.21389383432401e-24	1.46777537731025e-26	2.32698258982134	10.6660213014112	680.166216714198	AFTPH	aftiphilin
