GeneID	padj	pvalue	log2FoldChange	stat	baseMean	Symbol	Description
8347	3.92609046606304e-53	1.0105464506208e-55	3.3240921004581	258.373899106414	167.897001821263	H2BC4	H2B clustered histone 4
50854	6.49891343070743e-53	1.7301175471019e-55	1.04018304616141	257.294347952747	1381.74531738748	SNHG32	small nucleolar RNA host gene 32
55323	6.49891343070743e-53	1.75057526865698e-55	0.985223590565607	257.270746712167	835.952538638446	LARP6	La ribonucleoprotein 6, translational regulator
4513	2.09515709418211e-52	5.76901869582048e-55	-2.08175351895846	254.876353346344	46439.9717113592	COX2	cytochrome c oxidase subunit II
124739	2.26338303417331e-52	6.36771235521043e-55	1.98421390539279	254.678104696062	313.826547540409	USP43	ubiquitin specific peptidase 43
55602	1.37786939636103e-51	3.95892080841192e-54	2.16757765269294	251.009074261877	569.369032410325	CDKN2AIP	CDKN2A interacting protein
4509	1.41101148551127e-51	4.1386066556957e-54	-2.38658855721527	250.919946498721	11702.4426861912	ATP8	ATP synthase F0 subunit 8
388	1.91274355485953e-51	5.72472032461249e-54	2.4028762154458	250.268498342957	12440.3715550526	RHOB	ras homolog family member B
1942	2.39132812268988e-51	7.30023549965185e-54	1.53505715873777	249.780335493158	339.049729326996	EFNA1	ephrin A1
8357	2.64301268768354e-51	8.22678437444895e-54	3.925319480883	249.540404851719	169.80201838222	H3C10	H3 clustered histone 10
55279	2.73178486224248e-51	8.66662263251833e-54	1.68637200560288	249.435821078741	769.039687726309	ZNF654	zinc finger protein 654
85235	4.29617610094242e-51	1.38868376302461e-53	3.38577297583398	248.489124110885	165.450861679174	H2AC12	H2A clustered histone 12
2624	2.26066917703257e-50	7.44264364520481e-53	0.872553279116437	245.117833960878	2706.32393592355	GATA2	GATA binding protein 2
3006	4.74496901721782e-49	1.59055587791331e-51	2.5466258196284	238.968579118018	496.498483332617	H1-2	H1.2 linker histone, cluster member
3727	7.16625898474768e-48	2.44509016000609e-50	2.31820510542483	233.480372279797	7088.18935961106	JUND	JunD proto-oncogene, AP-1 transcription factor subunit
7559	1.43408377626887e-47	4.97886142844453e-50	1.84181187332229	232.052049544092	1137.89025496503	ZNF12	zinc finger protein 12
4567	5.87380057367828e-47	2.07442974887477e-49	-2.02378020640722	229.185586054488	2411.42878797688	TRNL1	tRNA-Leu
148423	8.30748939604043e-47	2.98365475734722e-49	1.34256580897331	228.45549755785	2293.03837051691	C1orf52	chromosome 1 open reading frame 52
8682	2.14257783340027e-46	7.8233717130023e-49	1.31745342957485	226.519126077862	2289.47927326712	PEA15	proliferation and apoptosis adaptor protein 15
51646	2.79303887331528e-46	1.03656416943342e-48	1.24416065709343	225.953887381135	624.161332941389	YPEL5	yippee like 5
162989	7.79747301345402e-46	2.94050520679758e-48	0.672627763469454	223.859316288242	971.6762158346	DEDD2	death effector domain containing 2
6385	2.48515770752607e-45	9.52053712927503e-48	2.0178218271205	221.499071098703	901.463288004098	SDC4	syndecan 4
2310	3.19595489166485e-45	1.24348777659652e-47	1.69517894612702	220.962559651002	1100.30908824285	FOXO3B	forkhead box O3B
10725	6.65640132964243e-45	2.62972876664911e-47	1.33463565771077	219.457866758586	1740.52467488554	NFAT5	nuclear factor of activated T cells 5
148479	9.97687926492689e-45	4.00126248503593e-47	1.24441933158178	218.614593062661	1883.54792080862	PHF13	PHD finger protein 13
4297	1.13085031134937e-44	4.60300617573072e-47	1.13152212889455	218.333116975873	4863.53101447752	KMT2A	lysine methyltransferase 2A
23360	1.60305080832813e-44	6.62100477520898e-47	1.62915232897128	217.602721311582	4032.23405731864	FNBP4	formin binding protein 4
84285	3.46543518800606e-44	1.45205592697489e-46	1.32089604873769	216.024873289221	2099.69309519552	EIF1AD	eukaryotic translation initiation factor 1A domain containing
5926	3.09541573722434e-43	1.31554242393708e-45	1.14360491761328	211.596645206003	1142.44532647382	ARID4A	AT-rich interaction domain 4A
126295	3.60376288999321e-43	1.55316011061601e-45	0.976141937883384	211.262996735389	378.43078847506	ZNF57	zinc finger protein 57
8817	8.44627956016023e-43	3.69076025315274e-45	2.0370981593436	209.523725755428	83.0424360159448	FGF18	fibroblast growth factor 18
79142	1.00505316587174e-42	4.4519295028438e-45	1.18342408408631	209.146932497949	2379.50549267825	PHF23	PHD finger protein 23
57649	1.62209083741661e-42	7.28222272274905e-45	1.02754536505627	208.1580407858	1304.40231170668	PHF12	PHD finger protein 12
101928156	3.67320595446765e-42	1.67103826493201e-44	1.26500182645173	206.488878087109	117.58419207739	LOC101928156	uncharacterized LOC101928156
114915	3.79529894807368e-42	1.74929976656096e-44	1.4354554608633	206.396895933395	1100.2504064143	EPB41L4A-AS1	EPB41L4A antisense RNA 1
150776	9.0441511612587e-42	4.22269717812869e-44	1.50604389571666	204.625843784971	1595.6435194759	SMPD4BP	sphingomyelin phosphodiesterase 4B, pseudogene
51742	1.68681781069421e-41	7.97669143091359e-44	1.2602789633388	203.347538405365	2605.88016287235	ARID4B	AT-rich interaction domain 4B
26512	2.96364595534491e-41	1.41920074480781e-43	1.23118587589683	202.189572661419	1280.02289145514	INTS6	integrator complex subunit 6
3017	3.10024279334118e-41	1.50317051514806e-43	1.90026310409104	202.074041276342	187.834988913353	H2BC5	H2B clustered histone 5
60436	4.73493396563194e-41	2.32410262888674e-43	1.17090731560025	201.198225289753	2063.21418022963	TGIF2	TGFB induced factor homeobox 2
6100	6.2045804935675e-41	3.08260613531727e-43	1.38972674216457	200.630544741028	598.14947848338	RP9	RP9 pre-mRNA splicing factor
90637	2.20910612203053e-40	1.11076807285146e-42	1.11227943803964	198.054024347258	449.217796930045	ZFAND2A	zinc finger AN1-type containing 2A
9308	4.85581336908438e-40	2.47063412170581e-42	1.58117037676843	196.447112898778	468.612738300187	CD83	CD83 molecule
8639	2.42500517755379e-39	1.24835655015938e-41	2.13825001242806	193.190690060077	150.107758692807	AOC3	amine oxidase copper containing 3
4130	2.64195482245361e-39	1.37585340328902e-41	-1.66634117749953	192.995195410782	347.379695099587	MAP1A	microtubule associated protein 1A
1850	3.04919253971441e-39	1.60618306892654e-41	2.38219326229321	192.6840254624	1460.3631400936	DUSP8	dual specificity phosphatase 8
155370	3.32719184864315e-39	1.77253725924363e-41	1.20738965068641	192.485904436423	1281.08903256419	SBDSP1	SBDS pseudogene 1
8338	4.01162412346613e-39	2.16117664977823e-41	2.27904619097913	192.087371428128	201.614382760538	H2AC20	H2A clustered histone 20
9860	5.63634175132575e-39	3.0701969314656e-41	1.26371287935967	191.381550216559	1210.61065935219	LRIG2	leucine rich repeats and immunoglobulin like domains 2
468	7.58052722601919e-39	4.17459897518116e-41	0.969908167403794	190.763797270578	28033.1627837531	ATF4	activating transcription factor 4
9441	1.10556565260815e-38	6.1545316468669e-41	1.45368253885308	189.983399644113	1239.5066275196	MED26	mediator complex subunit 26
4536	1.7214425132864e-38	9.68607663407885e-41	-1.71497445710476	189.071637318259	39764.1781847426	ND2	NADH dehydrogenase subunit 2
4558	2.25355063050021e-38	1.2814995205167e-40	-4.06540946526957	188.508834244152	184.396529681656	TRNF	tRNA-Phe
2619	2.75319983535894e-38	1.58210932715467e-40	0.83608941197578	188.085151530855	2576.02221226018	GAS1	growth arrest specific 1
64763	2.87864747084441e-38	1.67142825734411e-40	1.5025628822816	187.974731370068	2443.90360535493	ZNF574	zinc finger protein 574
11186	3.00474392986723e-38	1.76262962484729e-40	2.17342133976893	187.867912312515	1083.32184328755	RASSF1	Ras association domain family member 1
4535	5.63539599323904e-38	3.33954389638851e-40	-1.60799321020969	186.583067009221	62195.9655884817	ND1	NADH dehydrogenase subunit 1
80824	5.64427466540049e-38	3.37859132371632e-40	1.98361364617956	186.559693824024	2042.02601480805	DUSP16	dual specificity phosphatase 16
797	6.3809296465931e-38	3.85773910155574e-40	2.27757213382933	186.293033685013	197.014188313561	CALCB	calcitonin related polypeptide beta
84919	9.11947918786459e-38	5.56798082821853e-40	1.87325489112055	185.555204869106	5594.05084407057	PPP1R15B	protein phosphatase 1 regulatory subunit 15B
8334	1.88059177486563e-37	1.15946936915575e-39	2.79031099048074	184.080279238504	127.747025150871	H2AC6	H2A clustered histone 6
6659	2.89670401578497e-37	1.80328754723834e-39	1.63772380955413	183.192197056378	6501.89348366608	SOX4	SRY-box transcription factor 4
898	3.99027897785975e-37	2.50795697758454e-39	1.18394641352033	182.528894613677	1320.24740839817	CCNE1	cyclin E1
54957	5.32829037342293e-37	3.3808139565595e-39	1.5839347675376	181.9283385252	1061.06925406701	TXNL4B	thioredoxin like 4B
6520	8.05500651356113e-37	5.15913861457585e-39	1.76434551970913	181.078400246261	7450.59851408849	SLC3A2	solute carrier family 3 member 2
100507217	8.16222779012814e-37	5.27667066523308e-39	1.12419112294861	181.033101346925	911.56116602953	CHASERR	CHD2 adjacent suppressive regulatory RNA
9531	2.09766752767038e-36	1.36864456193028e-38	0.63976136341288	179.116352099238	1749.24450912881	BAG3	BAG cochaperone 3
51320	3.6430364223156e-36	2.39874300523594e-38	1.3566541400586	177.987853489672	802.653747121406	MEX3C	mex-3 RNA binding family member C
993	3.90315492052624e-36	2.59338079838628e-38	1.39817859744474	177.830946291466	6311.41727197103	CDC25A	cell division cycle 25A
5621	4.44468834580526e-36	2.97979824452406e-38	1.13944761668454	177.551605148943	1186.05277353159	PRNP	prion protein
3251	5.28755733825237e-36	3.57652328039338e-38	-1.91965485404742	177.184487127165	696.882096006226	HPRT1	hypoxanthine phosphoribosyltransferase 1
4512	1.07219779847542e-35	7.31656584617489e-38	-1.95693186910939	175.744920403682	87394.5309474559	COX1	cytochrome c oxidase subunit I
3157	1.22767110661399e-35	8.45098630794974e-38	-0.0880537806597942	175.455003714951	1869.63238150087	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
3371	1.77805966325682e-35	1.24525907219591e-37	1.79523955995212	174.6753089292	527.835113437461	TNC	tenascin C
84981	1.77805966325682e-35	1.24155990168325e-37	1.34533159490012	174.681292848628	168.664748686089	MIR22HG	MIR22 host gene
8329	1.80907912609121e-35	1.27781238404623e-37	2.64402020638733	174.623403190921	90.3955500886357	H2AC13	H2A clustered histone 13
57621	2.37855271426275e-35	1.69428811802507e-37	1.02533321904792	174.055958834638	1821.9508836931	ZBTB2	zinc finger and BTB domain containing 2
5966	4.31911770996578e-35	3.10244298572904e-37	1.58094561068766	172.839168618252	1437.94125714271	REL	REL proto-oncogene, NF-kB subunit
10127	4.40252478452338e-35	3.18870764352525e-37	1.46440399848528	172.784001323998	1452.33334448789	ZNF263	zinc finger protein 263
51119	4.40987891104767e-35	3.22043114538379e-37	0.924188558941272	172.764088302081	2921.27920458541	SBDS	SBDS ribosome maturation factor
10678	7.7197353143128e-35	5.68375100958024e-37	1.42154775661901	171.621335258595	558.530280463572	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
90407	8.92858751144084e-35	6.62722884842969e-37	1.38302336118103	171.312403532398	1103.64810060315	TMEM41A	transmembrane protein 41A
9567	9.53926237745069e-35	7.13760204226826e-37	0.957828820173403	171.163161738085	4797.1615666435	GTPBP1	GTP binding protein 1
6804	1.17317774799192e-34	8.84834168843422e-37	1.28908575688454	170.730956129175	381.333482413634	STX1A	syntaxin 1A
106635533	1.2205074932117e-34	9.27837014473162e-37	1.105479217778	170.635491584662	586.832436372593	SNORA103	small nucleolar RNA, H/ACA box 103
9329	1.57339886568038e-34	1.20552528916012e-36	1.31742199591533	170.108806691352	4879.67114239969	GTF3C4	general transcription factor IIIC subunit 4
195828	1.75446686470341e-34	1.35476011939866e-36	1.33267647823707	169.874023496807	1453.54524997507	ZNF367	zinc finger protein 367
10289	2.11049256323339e-34	1.64230835161224e-36	1.01006164907445	169.486811162884	1585.33476121759	EIF1B	eukaryotic translation initiation factor 1B
71	2.70544739766161e-34	2.12147497362427e-36	-0.605450811851154	168.971785535602	45960.6400120914	ACTG1	actin gamma 1
102724428	4.51088652592772e-34	3.56421059153872e-36	1.30268479216432	167.927999374657	628.117879701566	LOC102724428	salt inducible kinase 1B (putative)
57523	4.88243881128447e-34	3.8870128211471e-36	-1.60962093920851	167.753575612751	288.992679769237	NYNRIN	NYN domain and retroviral integrase containing
4577	1.02839920052854e-33	8.24886225732215e-36	-3.995579531284	166.239748538007	94.0120653046153	TRNV	tRNA-Val
7701	1.95754373352222e-33	1.58187719397521e-35	1.26641560557493	164.92968653992	3458.58707635741	ZNF142	zinc finger protein 142
8350	2.44996638915581e-33	1.99446563465336e-35	4.39733549963871	164.463361042581	67.4177767203167	H3C1	H3 clustered histone 1
163049	3.78103014603747e-33	3.10068915364021e-35	1.45967387551286	163.575516348199	1523.5455318943	ZNF791	zinc finger protein 791
1540	4.26032486677012e-33	3.51924357484902e-35	1.1323880317902	163.320732920534	1009.9670982863	CYLD	CYLD lysine 63 deubiquitinase
9757	4.31935904875913e-33	3.59386392779552e-35	0.915024622540665	163.278513785011	2590.32070302073	KMT2B	lysine methyltransferase 2B
729218	5.3418393528832e-33	4.47658032685052e-35	1.32031032992375	162.836573078833	843.540373120662	LOC729218	uncharacterized LOC729218
54812	6.26479924566786e-33	5.28754156374458e-35	0.992911943285392	162.501550469926	680.166216714198	AFTPH	aftiphilin
1843	6.57994450840981e-33	5.59291344543393e-35	2.31051196057012	162.388569505929	8208.92040514121	DUSP1	dual specificity phosphatase 1
3491	6.87647430238694e-33	5.88612369951714e-35	2.06738371745658	162.285749142675	2314.51199689154	CCN1	cellular communication network factor 1
283991	6.9237325356463e-33	5.96802038269524e-35	1.22277000731665	162.257944645802	2838.66180142705	UBALD2	UBA like domain containing 2
388272	7.14402249592936e-33	6.20066599969925e-35	1.02452911121893	162.180993167673	913.954612121577	C16orf87	chromosome 16 open reading frame 87
57690	7.76998787894822e-33	6.79048384009601e-35	1.14738757624907	161.998147801675	1411.27638743255	TNRC6C	trinucleotide repeat containing adaptor 6C
84246	8.36790045192408e-33	7.3631112560328e-35	1.19542973429449	161.8352330984	976.410431062107	MED10	mediator complex subunit 10
10574	8.47480146257816e-33	7.50790504286824e-35	-2.00430561361811	161.796046061098	6708.41577107118	CCT7	chaperonin containing TCP1 subunit 7
4537	1.35138365104552e-32	1.20529249374945e-34	-2.21622573938168	160.843511501266	9814.14749125884	ND3	NADH dehydrogenase subunit 3
9156	1.36845288604659e-32	1.2287078469232e-34	0.959446638334451	160.804792053788	3376.42445592077	EXO1	exonuclease 1
55904	1.3939232581736e-32	1.25992105820791e-34	0.989928267665183	160.754309944063	1743.15616724697	KMT2E	lysine methyltransferase 2E (inactive)
9918	1.90262250600627e-32	1.73110631457532e-34	-1.74645871603055	160.11495029047	2437.46318276762	NCAPD2	non-SMC condensin I complex subunit D2
9854	2.28109902002647e-32	2.08911858053424e-34	1.07198859514729	159.736650756186	511.608123949397	C2CD2L	C2CD2 like
23035	2.5306572800868e-32	2.33282186719363e-34	1.48437912493589	159.514604036308	1160.51213626572	PHLPP2	PH domain and leucine rich repeat protein phosphatase 2
123720	2.57648197281404e-32	2.39048668613778e-34	1.70805804780037	159.465463029938	750.725808511501	WHAMM	WASP homolog associated with actin, golgi membranes and microtubules
9969	2.67987140468519e-32	2.50245384371417e-34	1.35884947260541	159.373342680678	4256.12937914904	MED13	mediator complex subunit 13
23710	3.46522418636578e-32	3.25655571207606e-34	1.48964175937358	158.843255537495	751.990126418883	GABARAPL1	GABA type A receptor associated protein like 1
200186	3.79774976362624e-32	3.59179015116093e-34	0.758083539838838	158.646067486575	1962.5864903416	CRTC2	CREB regulated transcription coactivator 2
64112	4.00494728110122e-32	3.8117240374422e-34	1.53440465477366	158.526460892716	886.05077800945	MOAP1	modulator of apoptosis 1
51438	4.17131954508851e-32	3.9950384724899e-34	2.09255712704659	158.431928546275	334.858945832292	MAGEC2	MAGE family member C2
23594	4.74723732537872e-32	4.57503417566128e-34	1.25615906062748	158.159104490055	1909.57911263263	ORC6	origin recognition complex subunit 6
49854	6.39064540576007e-32	6.19708222035874e-34	1.53378021004324	157.548354707013	2037.46139229633	ZBTB21	zinc finger and BTB domain containing 21
8227	6.39417764268549e-32	6.23878220853427e-34	1.48851341485423	157.53485723332	1501.50990902998	AKAP17A	A-kinase anchoring protein 17A
4791	7.38010271807655e-32	7.24492305617476e-34	0.767311559110835	157.233937170215	851.090509309388	NFKB2	nuclear factor kappa B subunit 2
144108	9.10486692163969e-32	8.99259572650873e-34	1.24969843130252	156.799000616889	1971.3236668542	SPTY2D1	SPT2 chromatin protein domain containing 1
554313	1.04887561133672e-31	1.04222046858551e-33	1.70577323083754	156.502054663005	199.168882356524	H4C15	H4 clustered histone 15
29893	1.07540784485283e-31	1.07502160954401e-33	0.742046887940993	156.439686549836	948.134727487846	PSMC3IP	PSMC3 interacting protein
26036	1.40173792213459e-31	1.40962511025147e-33	1.23174753893122	155.894271875422	1402.37237690949	ZNF451	zinc finger protein 451
10482	1.64700020973966e-31	1.66612615495033e-33	1.25431731812743	155.557783384237	5036.94872287981	NXF1	nuclear RNA export factor 1
22911	2.99552719590654e-31	3.04824388425782e-33	1.55960367411015	154.341907047877	818.466840039346	WDR47	WD repeat domain 47
127829	3.4976109320099e-31	3.58009978075956e-33	0.957892423085712	154.018184080109	755.084787715585	ARL8A	ADP ribosylation factor like GTPase 8A
9972	4.85477869253258e-31	4.998335538822e-33	1.299145878069	153.346440300972	5416.95498329796	NUP153	nucleoporin 153
90381	5.76905110755725e-31	5.97417599429789e-33	1.56160158750136	152.987444069191	2701.69960203261	TICRR	TOPBP1 interacting checkpoint and replication regulator
150094	8.16220496814807e-31	8.50127896838121e-33	1.4322253168098	152.277310405233	427.756344355309	SIK1	salt inducible kinase 1
54386	9.36744905781836e-31	9.81266362455532e-33	1.35216830977746	151.988522341753	2840.97211888543	TERF2IP	TERF2 interacting protein
80232	9.6217513772246e-31	1.01366469675059e-32	1.00490773666953	151.923130539488	3655.49200400449	WDR26	WD repeat domain 26
55262	1.0090597230908e-30	1.06909835380744e-32	0.919255204292423	151.815946981314	650.895109245117	TRAPPC14	trafficking protein particle complex subunit 14
4209	1.01487972151461e-30	1.08133958116605e-32	0.669198162791437	151.793027970577	1235.71567677429	MEF2D	myocyte enhancer factor 2D
80303	1.11590743589357e-30	1.19566282189004e-32	-1.53765768394524	151.590711345173	259.767059339859	EFHD1	EF-hand domain family member D1
202018	1.45315114637556e-30	1.56570816681193e-32	1.09904899177906	151.047895558732	495.758655275275	TAPT1	transmembrane anterior posterior transformation 1
57169	1.46395883657182e-30	1.58611606260924e-32	1.12375090415766	151.021825036525	1143.65710887633	ZNFX1	zinc finger NFX1-type containing 1
6838	2.02619234546613e-30	2.20739259472546e-32	1.03131790764761	150.356419356051	3037.7793042144	SURF6	surfeit 6
440	2.27666254891961e-30	2.49388989855315e-32	-1.54701551194692	150.110741996299	500.197628353666	ASNS	asparagine synthetase (glutamine-hydrolyzing)
23212	2.35950677866632e-30	2.5987624043733e-32	1.38363272421606	150.027813348078	2504.98793923084	RRS1	ribosome biogenesis regulator 1 homolog
3417	2.53597500388385e-30	2.82299516916231e-32	-1.16611723907384	149.861190441753	688.662198791042	IDH1	isocitrate dehydrogenase (NADP(+)) 1
3659	2.53597500388385e-30	2.82348468048842e-32	1.9919265661456	149.860841370188	612.047490296644	IRF1	interferon regulatory factor 1
51104	3.0485316499571e-30	3.41239924902417e-32	1.16500663354768	149.479438846866	979.485507967953	ABHD17B	abhydrolase domain containing 17B, depalmitoylase
163590	3.3619024549951e-30	3.78329738740021e-32	1.06002846217449	149.271705790553	3732.78183839387	TOR1AIP2	torsin 1A interacting protein 2
8370	4.39522977200282e-30	4.97245556631469e-32	1.66412984213875	148.721425465968	231.448959681568	H4C14	H4 clustered histone 14
29116	4.92800824556475e-30	5.60470230250989e-32	0.65922103274477	148.480440880971	577.213808997876	MYLIP	myosin regulatory light chain interacting protein
56652	5.52536635062124e-30	6.31716133705649e-32	1.44158689132493	148.239510364606	3205.87403303136	TWNK	twinkle mtDNA helicase
11120	6.66892513433011e-30	7.66451350288149e-32	0.981529917931285	147.850253691551	1118.09105993618	BTN2A1	butyrophilin subfamily 2 member A1
54800	7.16386497140509e-30	8.27622374883983e-32	0.43917412430014	147.695649836294	344.141240202643	KLHL24	kelch like family member 24
6432	7.58818336150452e-30	8.81184946804667e-32	1.06683770055473	147.56938482668	11627.9083503668	SRSF7	serine and arginine rich splicing factor 7
10285	8.23396770796828e-30	9.61106011644807e-32	1.09895799972086	147.394580957094	1685.12920299292	SMNDC1	survival motor neuron domain containing 1
2117	8.7885728280009e-30	1.03110276205446e-31	1.2266763902283	147.253034085657	1758.67300724448	ETV3	ETS variant transcription factor 3
100381270	1.04188135291028e-29	1.22860425310263e-31	0.931972415053597	146.900167059003	500.849006981919	ZBED6	zinc finger BED-type containing 6
2597	1.09886469996746e-29	1.30237765230191e-31	-1.84765171309001	146.782752561442	27203.7010603385	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
5162	1.96606022091716e-29	2.34194890436079e-31	-1.6673604397475	145.601194870096	974.751728651006	PDHB	pyruvate dehydrogenase E1 subunit beta
4800	2.33837519801191e-29	2.79944355083432e-31	1.53858057077001	145.24188290361	3348.14212834227	NFYA	nuclear transcription factor Y subunit alpha
293	3.00378498209358e-29	3.6140355644727e-31	-1.49473289335817	144.727574789678	3261.11569720667	SLC25A6	solute carrier family 25 member 6
7016	3.38302751816688e-29	4.09057559361732e-31	0.870966850230068	144.478151965302	931.49234516295	TESK1	testis associated actin remodelling kinase 1
51421	3.90901267145277e-29	4.74996751050468e-31	1.75330074996969	144.177190842611	850.781033778153	AMOTL2	angiomotin like 2
5817	3.99850309150051e-29	4.88264474240455e-31	1.10319318192099	144.121712708426	2246.56499997204	PVR	PVR cell adhesion molecule
91746	6.21887153333825e-29	7.65111724299752e-31	1.02276882462507	143.217173273047	4381.80132645802	YTHDC1	YTH domain containing 1
79706	6.21887153333825e-29	7.66842772577325e-31	1.16703636974627	143.212622084608	589.824970987902	PRKRIP1	PRKR interacting protein 1
79797	6.48498294446235e-29	8.03538530769608e-31	1.7986409452915	143.118486861285	1256.44617606846	ZNF408	zinc finger protein 408
